ID,Xcoord,Ycoord,size,shape,cryosection_text,SampleType,Xcoordpixel,Ycoordpixel
M300715,12164.85,16944.14,4976.0,Elipse,G121eO301A,Positive,504,391
M300716,12650.44,17948.63,4976.0,Elipse,G121eO301A,Positive,551,483
M300717,13434.73,19286.92,4976.0,Elipse,G121eO301A,Positive,626,606
M300718,13238.20,20246.16,4976.0,Elipse,G121eO301A,Positive,607,694
M300721,10372.82,20398.48,5306.0,Elipse,G121eO301A,Positive,331,708
M300722,11173.11,20408.59,5306.0,Elipse,G121eO301A,Positive,408,709
M300723,11634.73,20391.96,5306.0,Elipse,G121eO301A,Positive,453,707
M300724,13295.25,18310.97,5306.0,Elipse,G121eO301A,Positive,613,516
M300725,12939.03,18128.54,5306.0,Elipse,G121eO301A,Positive,579,499
M300727,12777.09,17606.38,5306.0,Elipse,G121eO301A,Positive,563,451
M300729,12551.79,21653.42,4815.0,Elipse,G121eO301A,Positive,541,823
M300730,12478.73,21318.48,4815.0,Elipse,G121eO301A,Positive,534,792
M300731,12362.88,20562.75,4815.0,Elipse,G121eO301A,Positive,523,723
M300732,12575.30,20313.69,4815.0,Elipse,G121eO301A,Positive,544,700
M300733,12653.67,19720.44,4815.0,Elipse,G121eO301A,Positive,551,646
M300735,11471.31,19136.40,4815.0,Elipse,G121eO301A,Positive,437,592
M300736,13507.34,18129.93,5647.0,Elipse,G121eO301A,Positive,634,499
M300737,13457.12,17998.50,5647.0,Elipse,G121eO301A,Positive,629,488
M300738,13010.06,17942.33,5647.0,Elipse,G121eO301A,Positive,586,482
M300741,12684.37,17716.75,5647.0,Elipse,G121eO301A,Positive,554,461
M300742,12621.55,17543.54,5647.0,Elipse,G121eO301A,Positive,548,446
M300743,12372.90,16657.60,5647.0,Elipse,G121eO301A,Positive,524,364
M300745,12007.50,14299.24,4976.0,Elipse,G121eO301A,Positive,489,148
M300747,12029.35,14662.48,4976.0,Elipse,G121eO301A,Positive,491,181
M300748,12076.59,15671.87,4976.0,Elipse,G121eO301A,Positive,495,274
M300750,12060.51,16688.98,4976.0,Elipse,G121eO301A,Positive,494,367
M300751,11931.20,19713.77,4976.0,Elipse,G121eO301A,Positive,481,645
M300753,13884.30,20066.13,4815.0,Elipse,G121eO301A,Positive,670,677
M300755,13715.68,19528.97,4815.0,Elipse,G121eO301A,Positive,654,628
M300756,13508.64,19087.25,4815.0,Elipse,G121eO301A,Positive,634,587
M300757,13209.32,18911.46,4815.0,Elipse,G121eO301A,Positive,605,571
M300758,13454.50,18211.88,4815.0,Elipse,G121eO301A,Positive,629,507
M300759,13356.63,17525.29,4815.0,Elipse,G121eO301A,Positive,619,444
M300760,12866.49,15050.07,5140.0,Elipse,G121eO301A,Positive,571,217
M300761,12921.94,15311.99,5140.0,Elipse,G121eO301A,Positive,577,241
M300763,12995.95,15577.55,5140.0,Elipse,G121eO301A,Positive,584,266
M300764,12999.11,16205.10,5140.0,Elipse,G121eO301A,Positive,584,323
M300766,13128.60,18741.54,5140.0,Elipse,G121eO301A,Positive,597,556
M300767,13103.68,20085.08,5140.0,Elipse,G121eO301A,Positive,594,679
M300768,12299.78,15261.25,4815.0,Elipse,G121eO301A,Positive,517,236
M300771,12230.64,14216.24,4815.0,Elipse,G121eO301A,Positive,510,141
M300772,12192.80,14393.52,4815.0,Elipse,G121eO301A,Positive,506,157
M300773,12122.68,16011.33,4815.0,Elipse,G121eO301A,Positive,500,305
M300774,12155.62,16716.47,4815.0,Elipse,G121eO301A,Positive,503,370
M300775,12941.43,17792.21,4815.0,Elipse,G121eO301A,Positive,579,469
M300776,10481.87,16446.70,5306.0,Elipse,G121eO301A,Positive,341,345
M300777,10486.44,16559.54,5306.0,Elipse,G121eO301A,Positive,342,356
M300778,10349.88,16974.87,5306.0,Elipse,G121eO301A,Positive,329,394
M300780,10386.11,17635.79,5306.0,Elipse,G121eO301A,Positive,332,454
M300782,10499.61,18348.85,5306.0,Elipse,G121eO301A,Positive,343,520
M300783,10505.18,19231.33,5306.0,Elipse,G121eO301A,Positive,344,601
M300784,11637.20,19482.30,4656.0,Elipse,G121eO301A,Positive,453,624
M300786,11099.18,18995.87,4656.0,Elipse,G121eO301A,Positive,401,579
M300787,10460.97,19686.94,4656.0,Elipse,G121eO301A,Positive,339,642
M300788,10442.08,20914.36,4656.0,Elipse,G121eO301A,Positive,338,755
M300790,10801.29,21241.46,4656.0,Elipse,G121eO301A,Positive,372,785
M300791,11146.56,21763.22,4656.0,Elipse,G121eO301A,Positive,406,833
M300792,11630.33,20543.59,5140.0,Elipse,G121eO301A,Positive,452,721
M300794,11673.94,21223.36,5140.0,Elipse,G121eO301A,Positive,456,784
M300795,11602.69,22068.26,5140.0,Elipse,G121eO301A,Positive,449,861
M300797,12879.98,20904.88,5140.0,Elipse,G121eO301A,Positive,573,754
M300798,12256.49,21371.45,5140.0,Elipse,G121eO301A,Positive,513,797
M300799,11843.31,19915.73,5140.0,Elipse,G121eO301A,Positive,473,664
M301187,41588.97,14483.50,4976.0,Elipse,G121eO302A,Positive,401,140
M301188,42210.95,14114.54,4976.0,Elipse,G121eO302A,Positive,465,104
M301189,42366.29,14851.68,4976.0,Elipse,G121eO302A,Positive,482,176
M301191,42936.94,16465.35,4976.0,Elipse,G121eO302A,Positive,541,336
M301192,41942.00,16150.19,4976.0,Elipse,G121eO302A,Positive,437,305
M301193,41959.48,16767.68,4976.0,Elipse,G121eO302A,Positive,439,366
M301194,42470.54,20002.60,5140.0,Elipse,G121eO302A,Positive,492,685
M301195,41919.91,20527.73,5140.0,Elipse,G121eO302A,Positive,435,737
M301198,42513.92,20715.15,5140.0,Elipse,G121eO302A,Positive,497,756
M301199,43081.68,19662.03,5140.0,Elipse,G121eO302A,Positive,555,652
M301200,43612.05,19308.72,5140.0,Elipse,G121eO302A,Positive,611,617
M301201,44226.06,19799.07,5140.0,Elipse,G121eO302A,Positive,675,665
M301202,42132.93,18298.54,4976.0,Elipse,G121eO302A,Positive,457,517
M301203,42237.62,19020.90,4976.0,Elipse,G121eO302A,Positive,468,588
M301204,42818.54,19111.57,4976.0,Elipse,G121eO302A,Positive,528,598
M301205,43990.81,18774.48,4976.0,Elipse,G121eO302A,Positive,650,564
M301206,43954.10,20332.12,4976.0,Elipse,G121eO302A,Positive,646,718
M301208,43012.94,17708.08,4976.0,Elipse,G121eO302A,Positive,548,458
M301210,41104.78,14700.33,5140.0,Elipse,G121eO302A,Positive,350,162
M301211,41488.66,14987.31,5140.0,Elipse,G121eO302A,Positive,390,190
M301212,41539.84,15286.82,5140.0,Elipse,G121eO302A,Positive,395,219
M301214,42027.74,15522.92,5140.0,Elipse,G121eO302A,Positive,446,243
M301215,42176.40,14898.69,5140.0,Elipse,G121eO302A,Positive,462,181
M301216,41037.61,15504.88,5140.0,Elipse,G121eO302A,Positive,343,241
M301219,41631.10,19763.12,4815.0,Elipse,G121eO302A,Positive,405,662
M301220,42059.98,19995.10,4815.0,Elipse,G121eO302A,Positive,449,685
M301222,42382.15,19683.53,4815.0,Elipse,G121eO302A,Positive,483,654
M301223,43057.73,19442.03,4815.0,Elipse,G121eO302A,Positive,553,630
M301224,43016.47,20834.87,4815.0,Elipse,G121eO302A,Positive,548,768
M301225,43704.73,20651.31,4815.0,Elipse,G121eO302A,Positive,620,749
M301226,43160.89,20993.33,5306.0,Elipse,G121eO302A,Positive,564,783
M301227,43696.69,20943.26,5306.0,Elipse,G121eO302A,Positive,619,778
M301229,44259.10,18857.48,5306.0,Elipse,G121eO302A,Positive,678,572
M301230,43066.25,18489.32,5306.0,Elipse,G121eO302A,Positive,554,536
M301231,42388.99,17963.93,5306.0,Elipse,G121eO302A,Positive,484,484
M301233,40950.94,17939.24,5306.0,Elipse,G121eO302A,Positive,334,482
M301298,41347.28,31974.73,5306.0,Elipse,G121eO302B,Positive,451,490
M301301,43703.01,31343.38,5306.0,Elipse,G121eO302B,Positive,663,436
M301303,40857.32,31477.10,5306.0,Elipse,G121eO302B,Positive,407,447
M301304,41474.75,31562.72,5306.0,Elipse,G121eO302B,Positive,463,455
M301305,41519.58,31125.50,5306.0,Elipse,G121eO302B,Positive,467,417
M301306,41706.14,31251.87,4976.0,Elipse,G121eO302B,Positive,483,428
M301310,41692.19,30653.78,4976.0,Elipse,G121eO302B,Positive,483,377
M301311,41479.34,30448.76,4976.0,Elipse,G121eO302B,Positive,463,359
M301312,41236.14,30480.26,4976.0,Elipse,G121eO302B,Positive,441,362
M301313,41078.42,28639.54,4976.0,Elipse,G121eO302B,Positive,427,204
M301314,44191.23,46773.50,5140.0,Elipse,G121eO302B,Positive,707,1757
M301315,42139.30,45801.06,5140.0,Elipse,G121eO302B,Positive,523,1674
M301316,42595.29,44136.58,5140.0,Elipse,G121eO302B,Positive,564,1531
M301317,41974.60,45566.24,5140.0,Elipse,G121eO302B,Positive,508,1654
M301318,42003.85,44910.96,5140.0,Elipse,G121eO302B,Positive,511,1597
M301319,42546.06,44497.74,5140.0,Elipse,G121eO302B,Positive,559,1562
M301322,42061.80,45023.36,4976.0,Elipse,G121eO302B,Positive,515,1607
M301323,42328.34,45345.91,4976.0,Elipse,G121eO302B,Positive,539,1635
M301324,42026.40,45425.59,4976.0,Elipse,G121eO302B,Positive,513,1641
M301325,42086.73,45884.32,4976.0,Elipse,G121eO302B,Positive,518,1681
M301326,43078.50,45522.39,4976.0,Elipse,G121eO302B,Positive,607,1650
M301329,42995.46,44833.45,4976.0,Elipse,G121eO302B,Positive,600,1591
M301714,12251.53,19512.91,4976.0,Elipse,G122eI105A,Positive,446,153
M301715,12232.94,19799.02,4976.0,Elipse,G122eI105A,Positive,443,194
M301717,12450.63,21502.38,4976.0,Elipse,G122eI105A,Positive,476,438
M301718,12609.14,22311.42,,Elipse,G122eI105A,Positive,499,553
M301719,12569.90,23055.78,4976.0,Elipse,G122eI105A,Positive,493,659
M301720,12578.58,23508.60,4976.0,Elipse,G122eI105A,Positive,494,723
M301721,12624.67,24122.40,4976.0,Elipse,G122eI105A,Positive,501,811
M301722,10997.22,22212.88,5140.0,Elipse,G122eI105A,Positive,258,539
M301723,11206.86,22179.72,5140.0,Elipse,G122eI105A,Positive,289,534
M301724,11564.94,22188.85,5140.0,Elipse,G122eI105A,Positive,342,536
M301725,12037.98,22186.24,5140.0,Elipse,G122eI105A,Positive,413,534
M301726,12486.11,22157.87,5140.0,Elipse,G122eI105A,Positive,481,531
M301727,12821.42,22047.63,5140.0,Elipse,G122eI105A,Positive,531,516
M301728,13503.97,22130.47,5140.0,Elipse,G122eI105A,Positive,633,527
M301730,11426.65,23271.15,4976.0,Elipse,G122eI105A,Positive,322,690
M301731,11687.10,22973.97,4976.0,Elipse,G122eI105A,Positive,361,648
M301733,12017.70,22568.36,4976.0,Elipse,G122eI105A,Positive,410,590
M301734,12539.99,22562.66,4976.0,Elipse,G122eI105A,Positive,489,589
M301735,12664.16,21589.01,4976.0,Elipse,G122eI105A,Positive,508,450
M301736,13144.66,21153.01,,Elipse,G122eI105A,Positive,580,388
M301737,13386.09,20380.59,4976.0,Elipse,G122eI105A,Positive,616,278
M301738,13264.76,23710.36,5140.0,Elipse,G122eI105A,Positive,598,752
M301739,13153.05,23532.07,5140.0,Elipse,G122eI105A,Positive,581,727
M301740,13158.47,23093.18,5140.0,Elipse,G122eI105A,Positive,582,664
M301741,13129.77,22664.81,5140.0,Elipse,G122eI105A,Positive,578,603
M301742,13194.00,22257.29,5140.0,Elipse,G122eI105A,Positive,587,546
M301743,13267.93,21714.46,5140.0,Elipse,G122eI105A,Positive,598,468
M301745,13423.46,20967.24,5140.0,Elipse,G122eI105A,Positive,621,361
M301747,11485.42,19764.08,4976.0,Elipse,G122eI105A,Positive,331,189
M301748,11919.90,20131.65,4976.0,Elipse,G122eI105A,Positive,396,242
M301749,12774.83,20769.15,,Elipse,G122eI105A,Positive,524,332
M301750,12945.22,21333.84,4976.0,Elipse,G122eI105A,Positive,550,413
M301751,13378.56,21676.01,4976.0,Elipse,G122eI105A,Positive,614,462
M301752,13503.85,22313.53,4976.0,Elipse,G122eI105A,Positive,633,553
M301753,12229.93,23354.08,4976.0,Elipse,G122eI105A,Positive,442,701
M301754,12807.67,19462.98,5140.0,Elipse,G122eI105A,Positive,529,147
M301755,13030.42,20176.29,5140.0,Elipse,G122eI105A,Positive,562,248
M301756,13047.71,20727.69,5140.0,Elipse,G122eI105A,Positive,566,327
M301758,12759.08,21133.50,,Elipse,G122eI105A,Positive,522,384
M301759,12706.24,22282.91,5140.0,Elipse,G122eI105A,Positive,514,549
M301760,12975.07,23260.77,5140.0,Elipse,G122eI105A,Positive,554,689
M301761,12887.67,23942.08,5140.0,Elipse,G122eI105A,Positive,541,786
M301810,12341.46,41440.40,4976.0,Elipse,G122eI105B,Positive,608,181
M301812,12256.62,42307.93,4976.0,Elipse,G122eI105B,Positive,596,304
M301813,11678.00,42565.25,4976.0,Elipse,G122eI105B,Positive,509,341
M301814,11058.81,42848.08,4976.0,Elipse,G122eI105B,Positive,416,381
M301815,10652.07,43437.83,4976.0,Elipse,G122eI105B,Positive,354,466
M301816,10637.26,43906.05,4976.0,Elipse,G122eI105B,Positive,352,532
M301817,10683.73,44412.90,4976.0,Elipse,G122eI105B,Positive,359,604
M301818,10805.54,41525.64,5140.0,Elipse,G122eI105B,Positive,378,193
M301819,10771.62,42106.49,5140.0,Elipse,G122eI105B,Positive,372,276
M301820,10601.70,42809.71,5140.0,Elipse,G122eI105B,Positive,347,376
M301821,10592.02,43372.34,5140.0,Elipse,G122eI105B,Positive,346,457
M301822,10610.61,44174.03,5140.0,Elipse,G122eI105B,Positive,348,571
M301823,10824.33,44585.52,5140.0,Elipse,G122eI105B,Positive,380,630
M301825,10825.64,44998.98,5140.0,Elipse,G122eI105B,Positive,380,689
M301826,11310.73,45928.83,4976.0,Elipse,G122eI105B,Positive,453,821
M301827,11647.15,45480.65,4976.0,Elipse,G122eI105B,Positive,503,758
M301828,11849.57,44894.05,4976.0,Elipse,G122eI105B,Positive,534,673
M301829,12255.98,44505.55,4976.0,Elipse,G122eI105B,Positive,596,618
M301830,12289.24,43926.71,4976.0,Elipse,G122eI105B,Positive,600,536
M301832,12740.27,43316.11,4976.0,Elipse,G122eI105B,Positive,668,449
M301833,12952.49,42540.45,4976.0,Elipse,G122eI105B,Positive,700,338
M301834,10628.29,43676.73,5140.0,Elipse,G122eI105B,Positive,351,500
M301835,11155.10,43783.93,5140.0,Elipse,G122eI105B,Positive,430,516
M301837,11462.32,43700.76,5140.0,Elipse,G122eI105B,Positive,476,503
M301838,11894.09,43762.40,5140.0,Elipse,G122eI105B,Positive,541,512
M301839,12275.82,43640.62,5140.0,Elipse,G122eI105B,Positive,598,494
M301840,12537.95,43663.78,5140.0,Elipse,G122eI105B,Positive,638,498
M301841,13106.41,43679.11,5140.0,Elipse,G122eI105B,Positive,723,500
M301842,12539.80,45538.06,4976.0,Elipse,G122eI105B,Positive,638,766
M301844,12419.71,45041.07,4976.0,Elipse,G122eI105B,Positive,620,694
M301845,12408.07,44618.67,4976.0,Elipse,G122eI105B,Positive,618,634
M301846,12423.58,43837.30,4976.0,Elipse,G122eI105B,Positive,620,522
M301847,12191.19,43119.23,4976.0,Elipse,G122eI105B,Positive,586,420
M301848,12097.59,42443.30,4976.0,Elipse,G122eI105B,Positive,571,323
M301849,12085.53,41571.97,4976.0,Elipse,G122eI105B,Positive,570,199
M301850,11420.87,45882.03,5140.0,Elipse,G122eI105B,Positive,470,814
M301851,11402.93,44917.22,5140.0,Elipse,G122eI105B,Positive,467,677
M301852,11387.93,44412.65,5140.0,Elipse,G122eI105B,Positive,464,604
M301853,11352.71,43865.37,5140.0,Elipse,G122eI105B,Positive,460,527
M301854,11334.77,43229.45,5140.0,Elipse,G122eI105B,Positive,457,436
M301855,11371.95,42775.10,5140.0,Elipse,G122eI105B,Positive,462,371
M301856,11393.80,42161.04,5140.0,Elipse,G122eI105B,Positive,466,283
