genome	M301570	M301571	M301572	M301573	M301576	M301577	M301578	M301579	M301580	M301582	M301583	M301584	M301587	M301588	M301589	M301591	M301592	M301593	M301594	M301595	M301597	M301598	M301599	M301601	M301602	M301603	M301604	M301606	M301608	M301609	M301618	M301620	M301621	M301622	M301624	M301625	M301626	M301627	M301629	M301631	M301632	M301633	M301634	M301636	M301638	M301639	M301640	M301641	M301642	M301643	M301645	M301646	M301647	M301648
GPB:bin_000027	1.479146259692219	1.2805767104732217	1.5892314177153288	1.4057936556747763	1.6248389317820782	1.830889996594879	1.4996782385774694	1.5122786858933492	1.6168511482157615	1.594912869406864	1.2624073154596989	1.518578909551289	1.5068222421895976	1.8897295854002816	1.7201860666053643	1.273657714848877	0.0016313079114308557	1.303696281217983	2.2917626075725686	1.8559783872327467	1.3460540349182395	1.7157984108435849	1.0425745113951546	6.187719664048074e-4	1.8445592318527306	1.5150912857406438	1.8115393096454924	1.5663931069552968	2.136957111977475	1.970451201017636	1.8245335209399933	1.7656376801376448	1.744261921298206	1.809626741749332	0.5301750712150282	1.6767595249631362	0.1455801680959674	1.5594178593340062	1.9581320136864857	1.4306570383248605	1.5789373022742306	0.12144806140617992	1.8048453220089313	2.801180691914563	1.5306730888946556	1.666352905528146	1.5119974259086197	1.9676386011703415	1.6738344211219498	1.611900972484523	1.8782541780233197	2.024003102110125	1.7552310607026549	1.4762211558510328
GPB:bin_000028	0.7547376700566474	0.49994949133020844	1.1670092910050534	1.3181036023474013	0.9012128124522434	0.9797386845470236	0.847121048991683	1.67520421475423	1.1894575886902023	1.021397544674271	0.6840255323484287	1.742203749383751	1.3304501660742332	1.2813660997895904	0.9808179296280404	0.50262601913113	4.316980324067079e-4	1.2366421836322554	1.9055151150432086	0.9456345399868936	0.8944351533434581	1.413336188296321	0.19612041612236739	0.0010792450810167698	1.0473857662251547	0.8727639121166414	0.638740408748965	0.8298962974986552	0.9823720425447044	1.3719795167917583	0.9035439818272396	1.2047828688406403	1.4508939171157045	1.2335771276021679	0.09825447217576672	0.5848213245013671	0.40501909400397335	1.0117275087483606	0.9692484223595406	1.0443638799983077	0.9709320446859268	0.0691580247915546	0.8354220323134611	1.4888401741642543	0.9242654873827616	1.402586907289394	0.4027310944322178	0.9723998179961095	1.657116067196389	0.8986657940610439	0.8535101798713022	0.8756131191305256	1.7408654854832903	1.0269232794890768
GPB:bin_000029	0.8136336857583142	0.7247616079927356	0.8426186726001952	0.7627387876028853	0.9030078656581616	0.8560384932797434	0.9826138767640522	0.9880000632952993	0.8034547061272285	0.9010907484182261	0.6134775167793404	0.9367856455998812	0.8765333894876245	0.8596444995167647	1.02976583173675	0.9119544127778603	6.84684728548371e-4	0.8198871396123893	0.862474529728098	0.9314907503657738	1.149996470069844	1.278945427279787	0.7545225708603048	1.825825942795656e-4	1.1010186891543505	0.8985345920983122	0.934366426225677	0.9780949575556329	1.162959834263693	1.083536405752082	1.0222799453712879	0.9638991608503967	0.89524810540128	1.0016937578662668	0.4271976249656136	0.9558198810535259	0.05486606958100946	0.8378258795003567	1.0311352011938468	0.7840096598364547	0.8462246788372166	0.10484805476504054	1.1375808536588334	1.7426595711013138	0.924278737891731	1.0246535190969221	0.8810979543446137	1.0371604268050725	0.9845309940039876	1.3774030912450428	1.0034282925119227	0.9335448045514189	1.0312721381395564	0.8220324850951742
GPB:bin_000031	2.799304927872517	2.351472176879149	2.892973109280323	2.7069987682134737	3.1632371391420664	3.1012067772126755	3.119691358088749	3.3093237004237053	2.824288298235546	3.2175623494641674	2.1360781660390122	3.035674073643608	2.9310708033385877	3.164871565240582	3.3088956364455226	2.834834238061685	0.003969320524967285	2.863903673671004	3.6095132938511334	3.2948862698868147	3.466890159302064	3.709096541139283	2.2543016538316656	0.0017900857269460306	3.622238468475293	3.054158654519681	3.301190484838233	3.133545065019027	4.1715223822979715	3.898767798381347	3.3984388376999317	3.205965707146126	3.1680236727162914	3.5144830906945637	1.370271709070079	3.379098128867493	0.1782302745524526	2.895113429171237	3.6237561498524866	2.689175740758228	2.995825208765505	0.3554098466130021	3.9618877777097485	5.44349503601445	2.8680286538244015	3.331621942196316	3.0116635759582664	3.542073759833797	3.4148220135921985	3.476541056264729	3.397427050115136	3.393924708475459	3.632940067929862	2.853474478566188
GPB:bin_000032	2.062812694007231	1.7967717196800934	2.3489391228134244	2.1446517912573495	2.242084504984845	2.3489026038052807	2.2122849943395537	2.2780557280064273	2.297995106452909	2.3685133111784684	1.7568929627871308	2.265274075156119	2.199247708432239	2.551071832889019	2.494540408282511	2.135193368148121	0.00215462148048059	2.0791732096556257	3.050761421319797	2.5256546032209766	2.679947412628273	2.478143373625972	1.7249388306613593	7.303801628747764e-4	2.7331190884855565	2.3868093342584817	2.7140196472263813	2.3072344155132747	3.2085600555088925	2.8587079574918746	2.828105028667421	2.5854727385604206	2.699813753058467	2.7736917065332505	0.9034072234598108	2.4188730234086844	0.17945440601833254	2.3659934996165504	2.9060731110543037	2.20775663732973	2.2878063031808056	0.22338677281525035	2.8504546616513897	3.949494211737209	2.361465142606727	2.550852718840156	2.1789066208961763	2.9358726216995947	2.4915458496147243	2.2122849943395537	2.6997407150421795	2.771683161085345	2.5867509038454517	2.1244932987620055
GPB:bin_000033	2.2638507181214997	1.0795970700182835	2.4733363614410724	2.120212044202707	1.8329346963651207	1.6112455872037532	1.7484159930085208	2.445393443188482	2.232716787599324	1.9567373480675687	1.7373768154272506	2.5976133528052157	2.064498694847234	1.5787748812713451	2.017711555489116	1.4177150052321101	3.8809608684153027e-4	1.4400520911192116	2.1226268642986095	1.4082282119982061	6.791250301852512	2.634266872118027	1.4350068419902715	0.002846037970171222	1.4200004599657325	2.086059588560652	1.6841214079551072	1.5967135448409093	1.8068460149718846	2.6816577165001205	2.740648321700033	1.3621741430263445	1.6488909076273817	1.3848993250002875	0.2901233858077573	2.0088284672791876	0.0991801110817244	1.846819911916562	1.7350482389062014	1.8532450582431608	1.7972729781631267	0.13212515667582764	2.895671147499511	4.456550486988719	2.4603998252130213	1.7247421317111873	1.2952060071524671	2.2270678334464082	2.7080051286179176	1.471875970240217	1.7024912893989397	1.8119775076756781	2.4358635281671512	1.7324609316605912
GPB:bin_000034	12.871882332172241	11.034547387462213	13.2627500569659	14.015283192454527	17.305695734440143	16.956317848718793	13.92868724904869	12.837586139049677	16.120105112776926	14.059844912770238	10.080242204226442	12.753478808296723	13.489563769532694	16.71457246023469	14.491696977191088	10.836974873566811	0.00808799112187436	11.214932920223633	22.709834763896765	14.886647582118385	8.474426005380069	16.29228600069837	9.43429168251213	0.006143762486808409	15.14709645007182	13.249451533102048	16.45128501847406	14.147296316775504	19.910262183119897	17.54499139484406	15.467038714258273	14.42777073967012	16.348940823124188	18.007367848835447	4.956772020527944	14.51623314256562	1.1211588846971319	13.920093758481698	19.010473170811373	13.98856949100872	13.363111139108003	0.8830297614742542	16.779820773227506	28.009763138513847	12.691535683983522	15.314066805251285	15.279965034992227	19.50037990227529	16.206389979601152	14.847763009417067	17.56941090650049	15.560594996177647	17.23838653909416	12.987952781685678
GPB:bin_000035	0.7144267763295685	0.7843191945524507	0.9601522317385045	0.9518966334342517	0.8462922153069999	1.082342557771133	1.7553045643372598	1.2240325322871095	0.9355722150679238	0.8008303911609563	0.6136038812020649	1.1693812186259247	1.0040077630018203	1.4096901050117085	1.0923912272002914	0.916595545662673	8.591799140172589e-4	0.7092343411970294	0.9809966835655319	1.3845871092630304	1.5516415690667338	1.2004237624758527	0.6705712450662528	4.482677812263959e-4	1.47181254836	0.9263827255527827	1.532029853638079	1.0149156123449958	1.7343854012133613	1.2923186576272638	1.055222357006936	1.0341164156408598	0.8925011524217542	0.9452099723642913	0.4456155301874731	1.3197750592273807	0.05745298729384974	0.9011303072103624	1.1822689173361836	0.761420182061469	1.0357974198204587	0.06899588266042944	0.9500662066609106	2.0178400615421856	0.8583207341032415	1.0579119636942944	0.7266420733679878	1.0499925662259613	1.6534357110535614	1.007145637470405	1.326461720297341	1.9138419362976617	1.1233964154017837	0.9953412525647766
GPB:bin_000038	5.575411838233984	4.828135806131087	6.3468122857167195	5.641821745740279	6.077145465965213	6.0109291733496075	6.0252953982387245	6.449660515650666	6.26235747039822	6.1912620825372535	4.953946762100737	6.104096658749109	5.561510289082521	6.699423724639354	6.189713163411742	5.210292877372847	0.005227602048600436	5.40046142300749	8.887271989423981	6.5398850547116965	7.828585767137048	6.9422167975632405	4.082486139109975	0.0030591152728846995	7.298661811321515	6.1296538243200445	6.985354195208728	6.1639623829501184	8.149328195052288	7.215136347478321	7.607245224101492	6.168609140326652	6.200671766224734	9.048785531236666	1.763250809503858	6.350336076727258	0.46750251505743007	6.363772950141068	7.816697812848749	5.77042075613585	5.8949151308488155	0.5448710253767165	7.880513280819812	11.106679481390898	6.039429285259014	6.464336524364885	5.657078599126565	7.4619953331066755	5.989863873242655	6.6943510145033045	6.428246708740473	7.343657911917616	7.018113834713292	5.669934627868308
GPB:bin_000039	1.4063552247923565	0.7335605524405099	0.7536165128634147	0.8196263826039384	0.8904662428132809	0.895526232828234	0.9258861729179522	1.474205090901954	0.7850344508653503	0.8754242724961023	0.7796984613950362	0.8189823838747625	0.8302983615445666	1.2426415478540123	1.0859198571181488	0.9905620452908973	0.0049219902872725	1.1387737528197945	0.8771722690467224	0.9725300808739737	0.9773140714335657	0.859140304629799	0.9153521937050044	7.359985476295327e-4	1.1993096333623237	0.8138303940413558	1.1468237369344925	0.8225703767944565	1.6721887002142983	1.2668835000165601	1.4764590864540694	0.92446017573192	0.803020415373047	1.1574497159658939	0.31583537675152323	1.111817806012863	0.14416371551693472	0.75587050841553	1.1176597944846722	0.8658102914676915	0.915214193977324	0.07898184414249423	1.611468820034862	1.590262861881286	1.0251079771202585	1.5264609877836508	0.8003984205471169	1.0473719331860518	1.0544099192977594	0.7408285380983515	1.0913938463161432	0.9079462083194823	1.0862878563919633	0.8184763848732672
GPB:bin_000040	0.22800773469689845	0.20011279766310225	0.24009319860070938	0.2557621430806503	0.26039958853211265	0.264123597758287	0.2557621430806503	0.24466037972714957	0.24220112835137408	0.24922756085358977	0.2102308604662928	0.23679077532466802	0.2583619231064701	0.27887910601293986	0.27129055891054693	0.24508196567728252	0	0.254708178205318	0.32778307622836095	0.2978504737689222	0.14137182194457926	0.3196324145257908	0.18177380883231933	7.026432502215669e-4	0.317946070725259	0.27269584541099007	0.31977294317583504	0.27585774003698715	0.3670608339157465	0.3414846196076815	0.2873108250155987	0.29953681756945394	0.2822517936140034	0.26096170313228995	0.13863151326871515	0.27227425946085715	0.01693370233033976	0.2759280043620093	0.32679937567805073	0.24290377160159565	0.27100950161045834	0.019182160731048774	0.3607370446637524	0.41758088360667717	0.25147601925429874	0.27438218921152185	0.22091103786966063	0.33312316493004485	0.28998086936644063	0.24761148137808014	0.2902619266665293	0.23264518014836078	0.2908240412667065	0.24290377160159565
GPB:bin_000041	0.07147840917900612	0.07194356151639662	0.059772075354678655	0.0893867741685402	0.09365067059461973	0.08954182494767036	0.07473447554073959	0.07946352430420962	0.10977595162415692	0.07550972943639042	0.0738041708659586	0.07923094813551439	0.07519962787813009	0.09876734630591519	0.1027211411737344	0.06907512210248856	0	0.0715559345685712	0.12411814869369718	0.11101635785719824	0.04108845646949376	0.09931002403287076	0.07302891697030778	7.752538956508256e-5	0.09938754942243584	0.08868904566245446	0.11101635785719824	0.0862857585859369	0.10869059617024576	0.09078223118071169	0.11442747499806187	0.11450500038762695	0.07907589735638422	0.08240948910768277	0.02721141173734398	0.09210016280331809	0.0034886425304287154	0.09217768819288318	0.1200868284363129	0.09411582293201023	0.0907047057911466	0.008062640514768587	0.12264516629196062	0.13326614466237693	0.1045042251337313	0.07876579579812389	0.10155826033025817	0.10613225831459804	0.0853554539111559	0.08636328397550198	0.10117063338243275	0.06822234281727266	0.09140243429723234	0.09008450267462594
GPB:bin_000042	0.9312350769990351	0.4443155560215595	0.8612371607443616	0.21397542773186312	0.3210029583874731	0.6493322060757767	1.0046572371660534	0.4081220942038699	0.5284882494017528	0.9010141336331096	0.7655972319367815	0.20645005448264056	0.4271545196701577	1.026675921858223	0.2324106013529745	0.39876514862943974	1.5926715871370534e-4	0.7873371991012024	0.833166324021071	0.3467246045197365	0.15711705207107032	0.3470033220474855	0.32303361466107283	0.0017121219561723323	0.8525172838047863	0.5792944730314248	0.5640446425845874	0.9221966657420323	0.8224556075975744	0.6590475027573127	0.6937677433569005	0.9337833515384544	0.6408114130845934	0.48023030031150005	0.18889085023445454	0.7441757990897881	0.00868006014989694	0.11646410980939703	1.4834939498388084	0.47481521691523404	0.6082412791276407	0.0282699206716827	1.5326278683019865	1.316860685034594	0.8482568873091947	0.6055735542191861	1.0344003790558378	1.0111075570939583	0.16806666923263755	0.11710117844425186	1.1049557303660091	0.3777418836792306	1.0311752190918853	0.5223962805809536
GPB:bin_000043	0.004386040351571235	0.0024080221538038153	0.0026660245274256525	0.0034400316482911643	0.004386040351571235	0.0019780181977674194	0.005074046681229467	0.002322021362596536	0.00387003560432756	0.003182029274669327	0.001634015032938303	0.0011180102856946286	7.74007120865512e-4	0.002150019780181978	0.001548014241731024	6.020055384509538e-4	0.0026660245274256525	0.0018920174065601405	0.001462013450523745	0.0018060166153528615	0	0.0011180102856946286	0.001462013450523745	8.600079120727911e-4	5.160047472436746e-4	0.0018060166153528615	0.0013760126593164658	0.0024080221538038153	0.0012900118681091867	0.0024940229450110944	0.0010320094944873493	0.001548014241731024	0.00387003560432756	0.0018060166153528615	0.001634015032938303	0.001548014241731024	0.001634015032938303	0.0028380261098402107	0.0028380261098402107	0.0019780181977674194	6.880063296582329e-4	8.600079120727911e-5	0.00292402690104749	0.0025800237362183735	0.003096028483462048	0.003698034021913002	0.0010320094944873493	0.002236020571389257	0.0024940229450110944	0.0042140387691566765	0.0024080221538038153	0.0012040110769019076	0.003612033230705723	0.0013760126593164658
GPB:bin_000045	0.42806503095682163	0.361444061604849	0.4764083974570913	0.46991895540225215	0.4169317679820058	0.501473123191837	0.4793256695734869	0.51975072604354	0.44735474862441693	0.5105226203692275	0.3976420503144105	0.47718236761042077	0.4864104732847333	0.5002823998790226	0.5126659223322936	0.4550349139920706	5.953616564072623e-4	0.41955135927019777	0.6306070664665723	0.4800401035611756	0.5267759935891457	0.5488043748762145	0.3540615770653989	2.3814466256290493e-4	0.5782747768683739	0.5136185009825452	0.5639265609489589	0.48855377524779947	0.7049082011861986	0.6120317827866657	0.5764886918991521	0.5188576835589291	0.5626167653048629	0.6072093533697669	0.18503840281137712	0.5189767558902105	0.04191346061107127	0.5145115434671561	0.6336434109142492	0.46527513448227553	0.47670607828529493	0.04125856278902328	0.5873838102114051	0.7874253267642451	0.5071885950933468	0.5319556399998889	0.4665253939607308	0.6007794474805684	0.5389213713798539	0.45985734340896944	0.5064146249400173	0.5838116402729614	0.5326700739875776	0.4360428771526789
GPB:bin_000049	1.5393720986179955	1.4216560710357022	1.679100066317303	1.5447202682116434	1.603268651131579	1.6319798773711627	1.749301829299187	1.8156754287824601	1.658382946207172	1.7835864112205724	1.2820406963804714	1.7155802125981858	1.6445340017857257	1.8307066001667127	1.8803601326045811	1.5144890358770229	0.0015763026170751856	1.6171175955530253	1.919373622377192	1.802276856537321	3.538292706635446	2.1356648600487227	1.4936593227228152	6.192617424223944e-4	2.0633801257514177	1.7797582477219613	1.9080017249254353	1.7882590225497597	2.345707183773991	2.1460797166258265	2.1425330357374075	2.042268929987018	1.8609378325013333	2.1309922487195356	0.6329980937997638	1.812691713114425	0.13955907813319232	1.6467858626672618	2.031009625579338	1.554797345656517	1.5995530806770446	0.16140212868409132	2.172032413285529	3.1863268508513722	1.9901946471014986	1.9746005104968618	1.7361284431422017	2.0763283258202496	1.849059266351231	2.329437488904894	1.9756701444155915	1.9931220662474953	2.0256051594636517	1.5987086328464686
GPB:bin_000051	0.0219542333029097	0.015607581787614273	0.018198051793857306	0.02043233217424192	0.01223997077949833	0.017679957792608697	0.01518663041159978	0.017615196042452624	0.017388529916906356	0.019104716296042365	0.01810090916862319	0.024447560683918623	0.016611388915033446	0.02583993831227425	0.02428565630852843	0.020270427798851732	0.0011657115028093647	0.02059423654963211	0.025613272186727987	0.02072376004994426	0.02120947317611483	0.022893278680172803	0.025807557437196215	0.0025904700062430327	0.023087563930641028	0.021436139301661095	0.02295804043032888	0.01703234029104794	0.020335189549007808	0.020691379174866225	0.024091371058060206	0.01625519928917503	0.023670419682045713	0.013211397031839467	0.0059904618894370135	0.019266620671432557	0.006184747139905241	0.021015187925646602	0.0198170955477592	0.017906623918154965	0.022245661178612045	0.002752374381633222	0.026876126314771466	0.03607229483693423	0.028009456942502793	0.01625519928917503	0.01314663528168339	0.0356189625858417	0.015899009663316612	0.01735614904182832	0.01936376329666667	0.018554241419715723	0.02091804530041249	0.012110447279186178
GPB:bin_000053	48.14849576771387	40.716837415963866	44.47470884890332	43.113246068637736	63.99107291452988	55.98553049684369	56.82845597996679	54.4825077117788	42.86524997000437	54.29740566859284	28.9019955799993	55.11614113039002	51.906512340781276	42.64995878020366	57.83292242550441	48.81991399963618	0.09032553963099574	49.37154324595252	59.21973634811956	50.43725882548738	34.20120679178391	74.60507371183299	34.77204291503303	0.02385136102735988	61.29253089549524	47.06386359150214	54.05134477166555	53.89594807466782	73.49571933382616	70.98416617964091	52.27250736344249	48.54622809835469	53.443352775659804	56.59095835058888	29.91144516993006	61.29412743690275	2.0200119208425096	42.148548018159936	56.70349032979708	39.706758885478635	54.77873871293605	7.110366488499096	67.86307286808504	98.37322106583169	38.382500358012315	55.370233114397514	52.32722519168173	55.97391928660724	61.87304302727473	66.40397916174803	54.38458650545146	60.81995463887201	69.90427524760906	47.84370149900724
GPB:bin_000054	10.224018269130807	7.71677349316657	12.069299443409278	7.534666965221077	8.728518077202972	10.282533767303494	12.224153718201956	10.46996329380153	9.10682583348661	10.925754416339457	8.974238186441898	8.413861388118068	9.875999124329253	11.947395279374955	9.779510404088063	7.400879769206778	0.006335117995633642	9.359031004342368	13.764936883731718	10.303825761513671	7.418573116508193	9.791805781026333	6.781687585467864	0.004348365014754453	13.341683526993851	9.499490691499997	9.679685438275209	8.887308372052109	14.02621364366998	11.882319747774837	9.934777023839036	9.503051852503459	10.306899605748239	9.960154981726872	5.183138639871409	10.724642534407064	0.43749800075171735	9.697041412428927	11.2653017465433	9.554819887722216	9.064916591361648	0.8371352371508313	10.62470511087831	21.664978967908066	10.519857033755308	9.835701776132174	8.948560341311667	12.794426795524883	10.313909470039265	9.266628247778835	11.042148152294738	12.993664382192296	10.41658336465489	9.569664306220862
GPB:bin_000055	0.6072956438531019	0.5160850231127196	0.6766725607618628	0.6338664431905975	0.683605946002279	0.6619445001890532	0.6695669175030511	0.6930801370140278	0.6171574154062404	0.7122869060651187	0.5065677675963719	0.6827446559103019	0.635201442833162	0.709143197229402	0.71978012986532	0.6017403227598491	0.0036604828909029678	0.6161669318004667	0.860041221343802	0.7283069017758941	0.8680081546945908	0.7503128636259108	0.5213388926737803	0.0010335481103726028	0.7718020514207411	0.6891182025909328	0.7416138336969413	0.6881277189851591	0.9358778139423918	0.826881552802681	0.7895446273154708	0.7191772268009361	0.762112537885998	0.82050800612205	0.274407023303926	0.7051381983017082	0.05559627543712625	0.7016069089246019	0.824469940545145	0.6386896677056696	0.6716340137237964	0.06662078861443402	0.8721854116406801	1.2119643529256732	0.7117270675053335	0.7602607641882471	0.6710741751640111	0.845743805816981	0.7497530250661255	0.6863190097920071	0.7544470560674011	0.8042726878882803	0.7249909349217819	0.6232725750592784
GPB:bin_000056	4.839627030672437	4.005749481394217	6.050934344081064	3.256865657626279	4.371761381582878	4.745723102927241	3.3671494182224837	3.8718296753485113	5.63444908272936	5.989043118976276	2.827255188192008	5.3752529003508585	3.552609675519246	6.223109329782057	5.038746041095773	4.9870455263315145	0.006082413501677465	4.335960509130023	7.699375112044459	6.071529182779726	3.6998147531607204	4.659768996337746	2.1122514747185015	0.0019207621584244627	4.331532085264766	5.94225121861688	6.803446274148248	5.676332368683894	7.375619979341136	6.37645017542961	5.29682177888186	4.557915247436849	4.558822274011661	5.390352225096251	1.0311291520475323	4.3886214049734935	0.1206345344499364	1.2492957205419108	4.521207348409182	3.7455929179365035	4.449552248999069	0.6205662406843034	7.666615446342441	8.571401131969164	5.105705944118626	3.917341067602291	4.068707796587018	6.000407628413621	5.8966864718586995	3.1838766956061497	4.541908896116645	2.7771553085597698	5.811639391844016	4.294717477228297
GPB:bin_000057	1.7602028098036873	1.5859156077607117	2.097262922319287	1.909502812098632	1.909532488107834	1.9385259490981264	1.9438676307544749	2.012508240038555	1.98761006831813	2.088152387494292	1.543360210565134	1.9427399424048013	1.8895308579057284	2.195460836768496	2.081772045515876	1.8406841467593402	0.001246392386481351	1.8555221513603086	2.5768865830409915	2.1402634596528936	3.2427272015048505	2.149967514661927	1.6415878010235454	9.496322944619819e-4	2.36221033247418	2.1497301065883114	2.258522356322612	2.073759523031353	2.8212388428097404	2.464236452110439	2.4666698848649977	2.318467894910525	2.2268877305133477	2.4235803195037855	0.7955544546855253	2.08183139753428	0.16642305960446233	2.0762819838135176	2.5021623918705145	1.9482003280979576	1.9745229482600757	0.1816765283342579	2.5336486376337697	3.3324674533315077	2.2005651103512296	2.2989114048464483	2.0505232078262363	2.5910420394303157	2.1316574169843316	2.0841461262520307	2.3871085041946047	2.3526249815019544	2.281639967490921	1.8405951187317344
GPB:bin_000058	0.4332911583564748	0.357900452970206	0.434112748814758	0.410130132103921	0.44549764516525314	0.4762094789629807	0.455239360599182	0.8755024416885953	0.4479624165401026	0.7828974600335366	0.4519921221212057	1.0427547849819523	0.4619294543309163	0.6074292121573479	0.9622780434253593	0.40715675711203914	3.129868412507267e-4	0.44549764516525314	0.7525768597873724	0.5253484130393448	0.37104590030273654	0.5122420890619706	0.3561007786330143	1.5649342062536335e-4	0.5283609113863831	0.44761030634369553	0.49733609074740476	0.4493317339705745	1.1693579622678714	0.6083681726811	0.5491354129744	0.613649825627206	0.46204682439638534	0.524565945936218	0.2210860799884821	0.5519914179008129	0.04596994230870049	0.48340817631174743	1.4240118809804938	0.3854824183554263	0.4162724988634665	0.03904510844602816	0.5461620379825182	0.7723732774964809	0.41732882945268773	0.5165065347740118	1.821074812462197	0.49549729305505674	0.46341614182685725	1.4090667593107717	0.5152937107641652	0.462242441172167	0.5172498785219822	0.59314918752528345
GPB:bin_000059	6.180413305010407	5.809801615147055	6.1903523959924875	8.526934190383438	6.945006979749028	6.867598473857057	6.2139913150850035	7.616388098520568	5.806354272779397	7.594047529150936	5.25715233999929	6.637924884946814	5.646791568904913	7.137744757577214	7.854657658009908	4.723799227974393	0.004969545491040343	6.752716908721836	9.948403283541372	7.796366232520407	5.706426114797397	8.079809408230105	5.191787147054074	0.0037607371283548538	7.932916806823768	9.19800191439428	7.652249413280238	7.877132539419838	12.009063376479336	9.93040547014139	9.672033875287392	8.29099270625927	9.825597308028547	9.440614229853269	2.7219678086871237	7.884340618915852	0.8513144820912804	6.984763343677351	9.076986766085435	7.390340934698382	7.775682178314456	0.6075828996298062	8.706285534861884	13.790846903077746	8.803214057277222	9.462507092421907	7.781278513326889	10.895616562405703	7.392624239383454	8.863430622010998	9.465282874588073	8.058722417903258	7.769638136501029	6.711080176229336
GPB:bin_000060	9.097587071429713	6.004165409451512	9.627214344607786	7.939324205180875	7.855402467139408	8.024002373510148	10.665877177573691	9.899151033073654	8.17184247087113	8.708235592734571	7.71479048141745	9.729710648605353	10.926845626866386	9.090905270554103	10.86532263012492	10.163901633805374	0.014372175468293384	8.575356005510175	12.83115887641526	9.134357988198007	8.267236734944305	10.8998242560298	6.710124987497888	0.004454533917073388	11.228871431224938	9.333509273415089	11.049345309585904	9.378054612585823	12.101960078971322	10.302496472093186	12.87667076539819	7.155578379205227	10.07733238975659	9.936930523559022	2.915534472629411	10.96903762736395	0.5382841975829531	9.539048192173636	11.237444307820061	8.67247324968335	8.931214432017509	0.7466387179683291	10.532535327395635	17.069059563842295	10.556783120510271	8.654739161824812	7.393097489575971	9.556320017078516	11.396084548734702	7.393265585195483	9.281231535746794	12.330486073698163	9.381206405451678	8.507151207893099
GPB:bin_000061	1.5425209529701802	1.152557790702438	1.502500491064723	1.1265602465512552	1.5797578394412684	1.3785000835072632	1.5623736230492653	1.681962326144706	1.5950937644759053	1.6719309505227347	1.1300791060626274	1.372722851473667	1.2908962377614592	1.3527126205209383	1.7825386838204942	2.316512484598425	5.77723203359618e-4	1.4770806701168997	2.07765020015483	1.7134745008734127	1.0350698992555776	0.9710476642650889	1.356389040905954	0.0013130072803627683	2.0632071200708397	1.6640003865493436	1.504128620092373	1.74650976404734	2.1449286932006184	1.7048086528230184	2.181692897050776	1.49745854310813	1.7564886193780969	1.9730297800555245	1.2286071723810494	1.4951476502946914	0.2295136726074119	1.198618086097564	1.851812947932434	1.2614848746813332	1.45344653907037	0.25440829064308995	1.6760275332374663	1.9627883232686951	1.5808082452655585	1.7442513915251159	1.0467819241964134	1.4705681540063005	1.6644205488790595	1.4078589262961747	1.2689427560337938	1.7897864840080966	1.3129022397803392	1.426608670259755
GPB:bin_000065	4.9451629316049734	3.431839419505236	6.95536216076007	5.730955841029035	7.9900668087752615	6.90996943889275	5.459098330944535	5.288152333318923	5.304214373364283	5.589739582120921	4.658590198497551	5.7906647290237405	6.690637792683292	5.16349693557559	4.574189665091501	3.37851544183912	0.0032423372762371595	6.201693331426728	12.01106385242876	10.710337901426296	3.734723603217729	7.175990741880024	3.8032117429142462	0.0025439877090476177	5.850423499130389	5.365868663724731	4.734760183433153	7.6251791599187255	7.613656392060098	6.372938621723993	6.4241176685765975	4.63115503692939	6.291531015034469	7.8127359008210595	2.8560003192455166	4.1837623749206045	0.7634956053859379	4.3856851640622665	9.127478725279257	2.804122922825722	4.625618122503816	0.35516063702782424	4.270108310692397	8.607108533499163	3.950214326807645	7.627523619180005	4.90440924614827	4.6263164720710055	2.935612169905124	8.766182588482552	5.742977430007083	5.831418414480445	7.26597807182359	5.026420891958671
GPB:bin_000067	6.417233127392297	6.433756404396146	8.312986428361402	6.251653411904912	7.804060823006647	6.576828033886161	4.555090166785351	6.039236060816068	6.57925665202846	7.387943125232561	6.223160516914024	8.334887359823195	4.9152629109243575	8.470326189437419	7.928354030074966	5.1568236797207785	0.0035995590323344485	4.686235546469439	10.077941295095318	9.436005478268637	4.133855023639995	8.92794723653613	5.006552932166093	0.0028622999534225735	9.57461018510407	6.8577237429515865	5.784317892237008	4.7372798956388085	7.4539928650668434	7.8607864039017485	7.680981925009475	13.067440123720747	6.335007056003067	9.74010316422923	2.2645996813306053	7.211521364467061	0.30119201782605715	10.974361598689933	6.541656439003954	8.046532323606428	7.227827800565347	0.4967391464621539	8.90713050960215	12.041305590418753	9.483320163862334	8.863545487584123	7.578719753946287	6.7554615718883975	9.10276437460047	4.771670863260992	9.63215976144031	10.328088963752007	7.857360317593864	5.973012848257336
